id,label
6069,"negative,negative"
6070,"positive,positive"
6071,"negative,negative"
6072,"negative,negative"
6073,"negative,negative"
6074,"negative,negative"
6075,"negative,negative"
6076,"neutral,neutral"
6077,"neutral,neutral"
6078,"negative,negative"
6079,"neutral,neutral"
6080,"neutral,neutral"
6081,"neutral,neutral"
6082,"negative,negative"
6083,"negative,negative"
6084,"positive,positive"
6085,"neutral,neutral"
6086,"neutral,neutral"
6087,"neutral,neutral"
6088,"positive,positive"
6089,"negative,negative"
6090,"positive,positive"
6091,"positive,positive"
6092,"positive,positive"
6093,"negative,negative"
6094,"neutral,neutral"
6095,"positive,positive"
6096,"negative,negative"
6097,"negative,negative"
6098,"neutral,neutral"
6099,"neutral,neutral"
6100,"positive,positive"
6101,"positive,positive"
6102,"positive,positive"
6103,"positive,positive"
6104,"positive,positive"
6105,"positive,positive"
6106,"negative,negative"
6107,"positive,positive"
6108,"positive,positive"
6109,"positive,positive"
6110,"positive,positive"
6111,"positive,positive"
6112,"positive,positive"
6113,"neutral,neutral"
6114,"positive,positive"
6115,"neutral,neutral"
6116,"positive,positive"
6117,"positive,positive"
6118,"neutral,neutral"
6119,"neutral,neutral"
6120,"positive,positive"
6121,"neutral,neutral"
6122,"positive,positive"
6123,"neutral,neutral"
6124,"neutral,neutral"
6125,"positive,positive"
6126,"positive,positive"
6127,"positive,positive"
6128,"positive,positive"
6129,"positive,positive"
6130,"neutral,neutral"
6131,"positive,positive"
6132,"positive,positive"
6133,"negative,negative"
6134,"positive,positive"
6135,"negative,negative"
6136,"positive,positive"
6137,"positive,positive"
6138,"neutral,neutral"
6139,"positive,positive"
6140,"neutral,neutral"
6141,"positive,positive"
6142,"positive,positive"
6143,"positive,positive"
6144,"positive,positive"
6145,"positive,positive"
6146,"neutral,neutral"
6147,"positive,positive"
6148,"positive,positive"
6149,"neutral,neutral"
6150,"negative,negative"
6151,"neutral,neutral"
6152,"positive,positive"
6153,"positive,positive"
6154,"neutral,neutral"
6155,"neutral,neutral"
6156,"positive,positive"
6157,"neutral,neutral"
6158,"neutral,neutral"
6159,"neutral,neutral"
6160,"neutral,neutral"
6161,"negative,negative"
6162,"positive,positive"
6163,"negative,negative"
6164,"neutral,neutral"
6165,"positive,positive"
6166,"neutral,neutral"
6167,"positive,positive"
6168,"positive,positive"
6169,"positive,positive"
6170,"negative,negative"
6171,"negative,negative"
6172,"positive,positive"
6173,"neutral,neutral"
6174,"negative,negative"
6175,"negative,negative"
6176,"positive,positive"
6177,"positive,positive"
6178,"negative,negative"
6179,"positive,positive"
6180,"negative,negative"
6181,"positive,positive"
6182,"positive,positive"
6183,"positive,positive"
6184,"neutral,neutral"
6185,"negative,negative"
6186,"positive,positive"
6187,"neutral,neutral"
6188,"positive,positive"
6189,"positive,positive"
6190,"positive,positive"
6191,"positive,positive"
6192,"positive,positive"
6193,"positive,positive"
6194,"positive,positive"
6195,"positive,positive"
6196,"positive,positive"
6197,"negative,negative"
6198,"neutral,neutral"
6199,"neutral,neutral"
6200,"positive,positive"
6201,"neutral,neutral"
6202,"positive,positive"
6203,"neutral,neutral"
6204,"neutral,neutral"
6205,"positive,positive"
6206,"positive,positive"
6207,"positive,positive"
6208,"neutral,neutral"
6209,"positive,positive"
6210,"neutral,neutral"
6211,"positive,positive"
6212,"neutral,neutral"
6213,"positive,positive"
6214,"positive,positive"
6215,"positive,positive"
6216,"positive,positive"
6217,"positive,positive"
6218,"negative,negative"
6219,"neutral,neutral"
6220,"neutral,neutral"
6221,"positive,positive"
6222,"negative,negative"
6223,"neutral,neutral"
6224,"neutral,neutral"
6225,"positive,positive"
6226,"positive,positive"
6227,"neutral,neutral"
6228,"neutral,neutral"
6229,"neutral,neutral"
6230,"positive,positive"
6231,"neutral,neutral"
6232,"positive,positive"
6233,"positive,positive"
6234,"positive,positive"
6235,"positive,positive"
6236,"positive,positive"
6237,"negative,negative"
6238,"positive,positive"
6239,"positive,positive"
6240,"positive,positive"
6241,"neutral,neutral"
6242,"neutral,neutral"
6243,"negative,negative"
6244,"neutral,neutral"
6245,"negative,negative"
6246,"negative,negative"
6247,"neutral,neutral"
6248,"negative,negative"
6249,"neutral,neutral"
6250,"negative,negative"
6251,"positive,positive"
6252,"neutral,neutral"
6253,"negative,negative"
6254,"negative,negative"
6255,"positive,positive"
6256,"neutral,neutral"
6257,"negative,negative"
6258,"negative,negative"
6259,"negative,negative"
6260,"positive,positive"
6261,"neutral,neutral"
6262,"positive,positive"
6263,"positive,positive"
6264,"positive,positive"
6265,"positive,positive"
6266,"positive,positive"
6267,"positive,positive"
6268,"neutral,neutral"
6269,"neutral,neutral"
6270,"positive,positive"
6271,"positive,positive"
6272,"negative,negative"
6273,"neutral,neutral"
6274,"negative,negative"
6275,"negative,negative"
6276,"negative,negative"
6277,"negative,negative"
6278,"neutral,neutral"
6279,"neutral,neutral"
6280,"neutral,neutral"
6281,"positive,positive"
6282,"positive,positive"
6283,"negative,negative"
6284,"negative,negative"
6285,"neutral,neutral"
6286,"negative,negative"
6287,"positive,positive"
6288,"positive,positive"
6289,"neutral,neutral"
6290,"neutral,neutral"
6291,"neutral,neutral"
6292,"positive,positive"
6293,"negative,negative"
6294,"negative,negative"
6295,"neutral,neutral"
6296,"negative,negative"
6297,"positive,positive"
6298,"negative,negative"
6299,"positive,positive"
6300,"positive,positive"
6301,"neutral,neutral"
6302,"positive,positive"
6303,"neutral,neutral"
6304,"neutral,neutral"
6305,"neutral,neutral"
6306,"positive,positive"
6307,"positive,positive"
6308,"positive,positive"
6309,"positive,positive"
6310,"neutral,neutral"
6311,"positive,positive"
6312,"neutral,neutral"
6313,"positive,positive"
6314,"positive,positive"
6315,"positive,positive"
6316,"neutral,neutral"
6317,"neutral,neutral"
6318,"negative,negative"
6319,"neutral,neutral"
6320,"negative,negative"
6321,"neutral,neutral"
6322,"neutral,neutral"
6323,"positive,positive"
6324,"negative,negative"
6325,"positive,positive"
6326,"positive,positive"
6327,"neutral,neutral"
6328,"neutral,neutral"
6329,"negative,negative"
6330,"positive,positive"
6331,"positive,positive"
6332,"positive,positive"
6333,"positive,positive"
6334,"positive,positive"
6335,"positive,positive"
6336,"neutral,neutral"
6337,"negative,negative"
6338,"negative,negative"
6339,"positive,positive"
6340,"neutral,neutral"
6341,"positive,positive"
6342,"positive,positive"
6343,"neutral,neutral"
6344,"positive,positive"
6345,"positive,positive"
6346,"positive,positive"
6347,"neutral,neutral"
6348,"positive,positive"
6349,"positive,positive"
6350,"positive,positive"
6351,"neutral,neutral"
6352,"positive,positive"
6353,"negative,negative"
6354,"neutral,neutral"
6355,"positive,positive"
6356,"positive,positive"
6357,"positive,positive"
6358,"negative,negative"
6359,"neutral,neutral"
6360,"positive,positive"
6361,"positive,positive"
6362,"neutral,neutral"
6363,"negative,negative"
6364,"positive,positive"
6365,"negative,negative"
6366,"positive,positive"
6367,"positive,positive"
6368,"positive,positive"
6369,"positive,positive"
6370,"positive,positive"
6371,"negative,negative"
6372,"positive,positive"
6373,"negative,negative"
6374,"neutral,neutral"
6375,"negative,negative"
6376,"neutral,neutral"
6377,"positive,positive"
6378,"neutral,neutral"
6379,"positive,positive"
6380,"negative,negative"
6381,"positive,positive"
6382,"positive,positive"
6383,"negative,negative"
6384,"positive,positive"
6385,"neutral,neutral"
6386,"negative,negative"
6387,"neutral,neutral"
6388,"positive,positive"
6389,"negative,negative"
6390,"positive,positive"
6391,"neutral,neutral"
6392,"positive,positive"
6393,"positive,positive"
6394,"negative,negative"
6395,"neutral,neutral"
6396,"positive,positive"
6397,"neutral,neutral"
6398,"neutral,neutral"
6399,"positive,positive"
6400,"neutral,neutral"
6401,"positive,positive"
6402,"positive,positive"
6403,"neutral,neutral"
6404,"neutral,neutral"
6405,"neutral,neutral"
6406,"positive,positive"
6407,"positive,positive"
6408,"negative,negative"
6409,"negative,negative"
6410,"positive,positive"
6411,"positive,positive"
6412,"negative,negative"
6413,"negative,negative"
6414,"positive,positive"
6415,"negative,negative"
6416,"positive,positive"
6417,"negative,negative"
6418,"positive,positive"
6419,"positive,positive"
6420,"negative,negative"
6421,"positive,positive"
6422,"positive,positive"
6423,"positive,positive"
6424,"neutral,neutral"
6425,"positive,positive"
6426,"neutral,neutral"
6427,"negative,negative"
6428,"positive,positive"
6429,"neutral,neutral"
6430,"neutral,neutral"
6431,"neutral,neutral"
6432,"negative,negative"
6433,"neutral,neutral"
6434,"positive,positive"
6435,"positive,positive"
6436,"positive,positive"
6437,"negative,negative"
6438,"positive,positive"
6439,"neutral,neutral"
6440,"negative,negative"
6441,"negative,negative"
6442,"neutral,neutral"
6443,"negative,negative"
6444,"positive,positive"
6445,"negative,negative"
6446,"neutral,neutral"
6447,"negative,negative"
6448,"negative,negative"
6449,"neutral,neutral"
6450,"positive,positive"
6451,"positive,positive"
6452,"positive,positive"
6453,"positive,positive"
6454,"positive,positive"
6455,"neutral,neutral"
6456,"negative,negative"
6457,"positive,positive"
6458,"negative,negative"
6459,"negative,negative"
6460,"positive,positive"
6461,"neutral,neutral"
6462,"neutral,neutral"
6463,"positive,positive"
6464,"positive,positive"
6465,"neutral,neutral"
6466,"neutral,neutral"
6467,"neutral,neutral"
6468,"positive,positive"
6469,"neutral,neutral"
6470,"neutral,neutral"
6471,"neutral,neutral"
6472,"negative,negative"
6473,"positive,positive"
6474,"positive,positive"
6475,"negative,negative"
6476,"positive,positive"
6477,"neutral,neutral"
6478,"neutral,neutral"
6479,"positive,positive"
6480,"positive,positive"
6481,"neutral,neutral"
6482,"neutral,neutral"
6483,"positive,positive"
6484,"positive,positive"
6485,"neutral,neutral"
6486,"negative,negative"
6487,"negative,negative"
6488,"positive,positive"
6489,"positive,positive"
6490,"positive,positive"
6491,"negative,negative"
6492,"negative,negative"
6493,"negative,negative"
6494,"neutral,neutral"
6495,"positive,positive"
6496,"negative,negative"
6497,"negative,negative"
6498,"positive,positive"
6499,"positive,positive"
6500,"positive,positive"
6501,"positive,positive"
6502,"neutral,neutral"
6503,"neutral,neutral"
6504,"neutral,neutral"
6505,"neutral,neutral"
6506,"positive,positive"
6507,"negative,negative"
6508,"neutral,neutral"
6509,"negative,negative"
6510,"positive,positive"
6511,"negative,negative"
6512,"positive,positive"
6513,"neutral,neutral"
6514,"neutral,neutral"
6515,"positive,positive"
6516,"positive,positive"
6517,"neutral,neutral"
6518,"neutral,neutral"
6519,"negative,negative"
6520,"positive,positive"
6521,"positive,positive"
6522,"neutral,neutral"
6523,"neutral,neutral"
6524,"neutral,neutral"
6525,"neutral,neutral"
6526,"neutral,neutral"
6527,"positive,positive"
6528,"positive,positive"
6529,"positive,positive"
6530,"positive,positive"
6531,"negative,negative"
6532,"positive,positive"
6533,"neutral,neutral"
6534,"positive,positive"
6535,"positive,positive"
6536,"positive,positive"
6537,"positive,positive"
6538,"positive,positive"
6539,"positive,positive"
6540,"negative,negative"
6541,"positive,positive"
6542,"negative,negative"
6543,"negative,negative"
6544,"positive,positive"
6545,"negative,negative"
6546,"positive,positive"
6547,"negative,negative"
6548,"positive,positive"
6549,"neutral,neutral"
6550,"positive,positive"
6551,"positive,positive"
6552,"positive,positive"
6553,"positive,positive"
6554,"neutral,neutral"
6555,"neutral,neutral"
6556,"positive,positive"
6557,"negative,negative"
6558,"positive,positive"
6559,"neutral,neutral"
6560,"neutral,neutral"
6561,"positive,positive"
6562,"negative,negative"
6563,"neutral,neutral"
6564,"positive,positive"
6565,"positive,positive"
6566,"negative,negative"
6567,"negative,negative"
6568,"positive,positive"
6569,"negative,negative"
6570,"neutral,neutral"
6571,"positive,positive"
6572,"neutral,neutral"
6573,"positive,positive"
6574,"neutral,neutral"
6575,"neutral,neutral"
6576,"neutral,neutral"
6577,"neutral,neutral"
6578,"positive,positive"
6579,"neutral,neutral"
6580,"positive,positive"
6581,"positive,positive"
6582,"negative,negative"
6583,"negative,negative"
6584,"negative,negative"
6585,"negative,negative"
6586,"positive,positive"
6587,"neutral,neutral"
6588,"neutral,neutral"
6589,"negative,negative"
6590,"neutral,neutral"
6591,"negative,negative"
6592,"neutral,neutral"
6593,"positive,positive"
6594,"neutral,neutral"
6595,"neutral,neutral"
6596,"negative,negative"
6597,"neutral,neutral"
6598,"neutral,neutral"
6599,"neutral,neutral"
6600,"neutral,neutral"
6601,"negative,negative"
6602,"positive,positive"
6603,"neutral,neutral"
6604,"positive,positive"
6605,"positive,positive"
6606,"negative,negative"
6607,"neutral,neutral"
6608,"positive,positive"
6609,"neutral,neutral"
6610,"positive,positive"
6611,"positive,positive"
6612,"positive,positive"
6613,"neutral,neutral"
6614,"positive,positive"
6615,"positive,positive"
6616,"negative,negative"
6617,"positive,positive"
6618,"positive,positive"
6619,"positive,positive"
6620,"positive,positive"
6621,"positive,positive"
6622,"neutral,neutral"
6623,"positive,positive"
6624,"neutral,neutral"
6625,"neutral,neutral"
6626,"positive,positive"
6627,"positive,positive"
6628,"positive,positive"
6629,"positive,positive"
6630,"positive,positive"
6631,"neutral,neutral"
6632,"neutral,neutral"
6633,"positive,positive"
6634,"neutral,neutral"
6635,"neutral,neutral"
6636,"positive,positive"
6637,"neutral,neutral"
6638,"negative,negative"
6639,"positive,positive"
6640,"positive,positive"
6641,"neutral,neutral"
6642,"negative,negative"
6643,"positive,positive"
6644,"negative,negative"
6645,"neutral,neutral"
6646,"negative,negative"
6647,"positive,positive"
6648,"positive,positive"
6649,"positive,positive"
6650,"negative,negative"
6651,"negative,negative"
6652,"neutral,neutral"
6653,"positive,positive"
6654,"neutral,neutral"
6655,"neutral,neutral"
6656,"positive,positive"
6657,"neutral,neutral"
6658,"positive,positive"
6659,"neutral,neutral"
6660,"neutral,neutral"
6661,"positive,positive"
6662,"neutral,neutral"
6663,"positive,positive"
6664,"neutral,neutral"
6665,"positive,positive"
6666,"positive,positive"
6667,"positive,positive"
6668,"negative,negative"
6669,"positive,positive"
6670,"positive,positive"
6671,"neutral,neutral"
6672,"neutral,neutral"
6673,"neutral,neutral"
6674,"negative,negative"
6675,"negative,negative"
6676,"positive,positive"
6677,"neutral,neutral"
6678,"positive,positive"
6679,"neutral,neutral"
6680,"positive,positive"
6681,"positive,positive"
6682,"positive,positive"
6683,"negative,negative"
6684,"positive,positive"
6685,"positive,positive"
6686,"positive,positive"
6687,"positive,positive"
6688,"negative,negative"
6689,"neutral,neutral"
6690,"positive,positive"
6691,"neutral,neutral"
6692,"neutral,neutral"
6693,"positive,positive"
6694,"positive,positive"
6695,"neutral,neutral"
6696,"positive,positive"
6697,"negative,negative"
6698,"positive,positive"
6699,"positive,positive"
6700,"neutral,neutral"
6701,"neutral,neutral"
6702,"negative,negative"
6703,"negative,negative"
6704,"neutral,neutral"
6705,"positive,positive"
6706,"neutral,neutral"
6707,"negative,negative"
6708,"neutral,neutral"
6709,"negative,negative"
6710,"neutral,neutral"
6711,"neutral,neutral"
6712,"neutral,neutral"
6713,"positive,positive"
6714,"neutral,neutral"
6715,"positive,positive"
6716,"negative,negative"
6717,"neutral,neutral"
6718,"neutral,neutral"
6719,"negative,negative"
6720,"positive,positive"
6721,"positive,positive"
6722,"neutral,neutral"
6723,"negative,negative"
6724,"positive,positive"
6725,"positive,positive"
6726,"positive,positive"
6727,"positive,positive"
6728,"positive,positive"
6729,"neutral,neutral"
6730,"positive,positive"
6731,"positive,positive"
6732,"negative,negative"
6733,"positive,positive"
6734,"positive,positive"
6735,"negative,negative"
6736,"positive,positive"
6737,"positive,positive"
6738,"neutral,neutral"
6739,"neutral,neutral"
6740,"neutral,neutral"
6741,"positive,positive"
6742,"neutral,neutral"
6743,"positive,positive"
6744,"negative,negative"
6745,"neutral,neutral"
6746,"negative,negative"
6747,"neutral,neutral"
6748,"negative,negative"
6749,"neutral,neutral"
6750,"positive,positive"
6751,"positive,positive"
6752,"positive,positive"
6753,"positive,positive"
6754,"positive,positive"
6755,"neutral,neutral"
6756,"positive,positive"
6757,"positive,positive"
6758,"neutral,neutral"
6759,"neutral,neutral"
6760,"negative,negative"
6761,"neutral,neutral"
6762,"positive,positive"
6763,"neutral,neutral"
6764,"neutral,neutral"
6765,"negative,negative"
6766,"negative,negative"
6767,"negative,negative"
6768,"negative,negative"
6769,"positive,positive"
6770,"neutral,neutral"
6771,"positive,positive"
6772,"negative,negative"
6773,"neutral,neutral"
6774,"negative,negative"
6775,"positive,positive"
6776,"positive,positive"
6777,"neutral,neutral"
6778,"neutral,neutral"
6779,"neutral,neutral"
6780,"negative,negative"
6781,"negative,negative"
6782,"negative,negative"
6783,"neutral,neutral"
6784,"neutral,neutral"
6785,"negative,negative"
6786,"negative,negative"
6787,"negative,negative"
6788,"neutral,neutral"
6789,"positive,positive"
6790,"negative,negative"
6791,"positive,positive"
6792,"positive,positive"
6793,"neutral,neutral"
6794,"neutral,neutral"
6795,"neutral,neutral"
6796,"negative,negative"
6797,"positive,positive"
6798,"neutral,neutral"
6799,"negative,negative"
6800,"neutral,neutral"
6801,"positive,positive"
6802,"positive,positive"
6803,"positive,positive"
6804,"neutral,neutral"
6805,"negative,negative"
6806,"neutral,neutral"
6807,"positive,positive"
6808,"positive,positive"
6809,"positive,positive"
6810,"positive,positive"
6811,"neutral,neutral"
6812,"positive,positive"
6813,"negative,negative"
6814,"neutral,neutral"
6815,"positive,positive"
6816,"negative,negative"
6817,"neutral,neutral"
6818,"positive,positive"
6819,"positive,positive"
6820,"positive,positive"
6821,"negative,negative"
6822,"negative,negative"
6823,"neutral,neutral"
6824,"negative,negative"
6825,"neutral,neutral"
6826,"negative,negative"
6827,"neutral,neutral"
6828,"positive,positive"
6829,"positive,positive"
6830,"negative,negative"
6831,"positive,positive"
6832,"positive,positive"
6833,"positive,positive"
6834,"negative,negative"
6835,"neutral,neutral"
6836,"neutral,neutral"
6837,"negative,negative"
6838,"positive,positive"
6839,"positive,positive"
6840,"positive,positive"
6841,"neutral,neutral"
6842,"positive,positive"
6843,"negative,negative"
6844,"neutral,neutral"
6845,"neutral,neutral"
6846,"positive,positive"
6847,"positive,positive"
6848,"neutral,neutral"
6849,"negative,negative"
6850,"positive,positive"
6851,"neutral,neutral"
6852,"negative,negative"
6853,"positive,positive"
6854,"positive,positive"
6855,"negative,negative"
6856,"neutral,neutral"
6857,"neutral,neutral"
6858,"positive,positive"
6859,"neutral,neutral"
6860,"neutral,neutral"
6861,"negative,negative"
6862,"positive,positive"
6863,"neutral,neutral"
6864,"positive,positive"
6865,"positive,positive"
6866,"negative,negative"
6867,"negative,negative"
6868,"neutral,neutral"
6869,"positive,positive"
6870,"neutral,neutral"
6871,"neutral,neutral"
6872,"neutral,neutral"
6873,"positive,positive"
6874,"neutral,neutral"
6875,"positive,positive"
6876,"neutral,neutral"
6877,"negative,negative"
6878,"positive,positive"
6879,"neutral,neutral"
6880,"positive,positive"
6881,"neutral,neutral"
6882,"neutral,neutral"
6883,"negative,negative"
6884,"negative,negative"
6885,"negative,negative"
6886,"positive,positive"
6887,"negative,negative"
6888,"positive,positive"
6889,"negative,negative"
6890,"negative,negative"
6891,"positive,positive"
6892,"neutral,neutral"
6893,"negative,negative"
6894,"neutral,neutral"
6895,"positive,positive"
6896,"neutral,neutral"
6897,"negative,negative"
6898,"neutral,neutral"
6899,"negative,negative"
6900,"negative,negative"
6901,"negative,negative"
6902,"positive,positive"
6903,"neutral,neutral"
6904,"neutral,neutral"
6905,"neutral,neutral"
6906,"positive,positive"
6907,"neutral,neutral"
6908,"negative,negative"
6909,"negative,negative"
6910,"neutral,neutral"
6911,"neutral,neutral"
6912,"positive,positive"
6913,"negative,negative"
6914,"negative,negative"
6915,"neutral,neutral"
6916,"negative,negative"
6917,"neutral,neutral"
6918,"negative,negative"
6919,"neutral,neutral"
6920,"positive,positive"
6921,"negative,negative"
6922,"positive,positive"
6923,"negative,negative"
6924,"positive,positive"
6925,"positive,positive"
6926,"negative,negative"
6927,"negative,negative"
6928,"neutral,neutral"
6929,"positive,positive"
6930,"negative,negative"
6931,"negative,negative"
6932,"neutral,neutral"
6933,"neutral,neutral"
6934,"neutral,neutral"
6935,"negative,negative"
6936,"negative,negative"
6937,"negative,negative"
6938,"negative,negative"
6939,"positive,positive"
6940,"positive,positive"
6941,"neutral,neutral"
6942,"positive,positive"
6943,"negative,negative"
6944,"negative,negative"
6945,"neutral,neutral"
6946,"neutral,neutral"
6947,"negative,negative"
6948,"neutral,neutral"
6949,"negative,negative"
6950,"negative,negative"
6951,"negative,negative"
6952,"negative,negative"
6953,"positive,positive"
6954,"positive,positive"
6955,"positive,positive"
6956,"neutral,neutral"
6957,"positive,positive"
6958,"positive,positive"
6959,"positive,positive"
6960,"positive,positive"
6961,"negative,negative"
6962,"neutral,neutral"
6963,"positive,positive"
6964,"positive,positive"
6965,"positive,positive"
6966,"neutral,neutral"
6967,"negative,negative"
6968,"positive,positive"
6969,"neutral,neutral"
6970,"positive,positive"
6971,"neutral,neutral"
6972,"negative,negative"
6973,"neutral,neutral"
6974,"neutral,neutral"
6975,"positive,positive"
6976,"neutral,neutral"
6977,"positive,positive"
6978,"positive,positive"
6979,"neutral,neutral"
6980,"positive,positive"
6981,"positive,positive"
6982,"neutral,neutral"
6983,"positive,positive"
6984,"positive,positive"
6985,"neutral,neutral"
6986,"neutral,neutral"
6987,"positive,positive"
6988,"negative,negative"
6989,"positive,positive"
6990,"neutral,neutral"
6991,"neutral,neutral"
6992,"neutral,neutral"
6993,"negative,negative"
6994,"positive,positive"
6995,"positive,positive"
6996,"positive,positive"
6997,"neutral,neutral"
6998,"positive,positive"
6999,"neutral,neutral"
7000,"neutral,neutral"
7001,"neutral,neutral"
7002,"positive,positive"
7003,"neutral,neutral"
7004,"neutral,neutral"
7005,"positive,positive"
7006,"neutral,neutral"
7007,"positive,positive"
7008,"positive,positive"
7009,"positive,positive"
7010,"positive,positive"
7011,"negative,negative"
7012,"neutral,neutral"
7013,"neutral,neutral"
7014,"neutral,neutral"
7015,"negative,negative"
7016,"positive,positive"
7017,"neutral,neutral"
7018,"neutral,neutral"
7019,"negative,negative"
7020,"negative,negative"
7021,"negative,negative"
7022,"neutral,neutral"
7023,"positive,positive"
7024,"neutral,neutral"
7025,"negative,negative"
7026,"positive,positive"
7027,"negative,negative"
7028,"neutral,neutral"
7029,"positive,positive"
7030,"neutral,neutral"
7031,"positive,positive"
7032,"neutral,neutral"
7033,"positive,positive"
7034,"negative,negative"
7035,"neutral,neutral"
7036,"positive,positive"
7037,"positive,positive"
7038,"neutral,neutral"
7039,"negative,negative"
7040,"positive,positive"
7041,"neutral,neutral"
7042,"neutral,neutral"
7043,"neutral,neutral"
7044,"positive,positive"
7045,"neutral,neutral"
7046,"negative,negative"
7047,"positive,positive"
7048,"negative,negative"
7049,"neutral,neutral"
7050,"positive,positive"
7051,"negative,negative"
7052,"positive,positive"
7053,"neutral,neutral"
7054,"negative,negative"
7055,"positive,positive"
7056,"negative,negative"
7057,"negative,negative"
7058,"positive,positive"
7059,"neutral,neutral"
7060,"negative,negative"
7061,"negative,negative"
7062,"positive,positive"
7063,"neutral,neutral"
7064,"negative,negative"
7065,"positive,positive"
7066,"positive,positive"
7067,"neutral,neutral"
7068,"negative,negative"
7069,"negative,negative"
7070,"positive,positive"
7071,"negative,negative"
7072,"positive,positive"
7073,"negative,negative"
7074,"negative,negative"
7075,"negative,negative"
7076,"negative,negative"
7077,"neutral,neutral"
7078,"positive,positive"
7079,"negative,negative"
7080,"negative,negative"
7081,"neutral,neutral"
7082,"neutral,neutral"
7083,"positive,positive"
7084,"neutral,neutral"
7085,"negative,negative"
7086,"negative,negative"
7087,"positive,positive"
7088,"negative,negative"
7089,"neutral,neutral"
7090,"positive,positive"
7091,"neutral,neutral"
7092,"negative,negative"
7093,"neutral,neutral"
7094,"negative,negative"
7095,"negative,negative"
7096,"positive,positive"
7097,"positive,positive"
7098,"positive,positive"
7099,"neutral,neutral"
7100,"neutral,neutral"
7101,"positive,positive"
7102,"neutral,neutral"
7103,"neutral,neutral"
7104,"negative,negative"
7105,"positive,positive"
7106,"negative,negative"
7107,"positive,positive"
7108,"neutral,neutral"
7109,"negative,negative"
7110,"positive,positive"
7111,"neutral,neutral"
7112,"neutral,neutral"
7113,"positive,positive"
7114,"neutral,neutral"
7115,"positive,positive"
7116,"negative,negative"
7117,"positive,positive"
7118,"negative,negative"
7119,"positive,positive"
7120,"negative,negative"
7121,"negative,negative"
7122,"neutral,neutral"
7123,"neutral,neutral"
7124,"negative,negative"
7125,"negative,negative"
7126,"negative,negative"
7127,"positive,positive"
7128,"neutral,neutral"
7129,"neutral,neutral"
7130,"neutral,neutral"
7131,"negative,negative"
7132,"positive,positive"
7133,"negative,negative"
7134,"neutral,neutral"
7135,"positive,positive"
7136,"positive,positive"
7137,"neutral,neutral"
7138,"positive,positive"
7139,"positive,positive"
7140,"neutral,neutral"
7141,"neutral,neutral"
7142,"positive,positive"
7143,"positive,positive"
7144,"positive,positive"
7145,"neutral,neutral"
7146,"neutral,neutral"
7147,"positive,positive"
7148,"positive,positive"
7149,"neutral,neutral"
7150,"negative,negative"
7151,"positive,positive"
7152,"negative,negative"
7153,"positive,positive"
7154,"positive,positive"
7155,"negative,negative"
7156,"positive,positive"
7157,"positive,positive"
7158,"negative,negative"
7159,"negative,negative"
7160,"neutral,neutral"
7161,"negative,negative"
7162,"positive,positive"
7163,"negative,negative"
7164,"negative,negative"
7165,"negative,negative"
7166,"neutral,neutral"
7167,"negative,negative"
7168,"positive,positive"
7169,"positive,positive"
7170,"positive,positive"
7171,"positive,positive"
7172,"positive,positive"
7173,"positive,positive"
7174,"neutral,neutral"
7175,"negative,negative"
7176,"neutral,neutral"
7177,"positive,positive"
7178,"neutral,neutral"
7179,"positive,positive"
7180,"neutral,neutral"
7181,"neutral,neutral"
7182,"neutral,neutral"
7183,"neutral,neutral"
7184,"negative,negative"
7185,"neutral,neutral"
7186,"neutral,neutral"
7187,"positive,positive"
7188,"neutral,neutral"
7189,"neutral,neutral"
7190,"positive,positive"
7191,"positive,positive"
7192,"neutral,neutral"
7193,"positive,positive"
7194,"negative,negative"
7195,"neutral,neutral"
7196,"positive,positive"
7197,"positive,positive"
7198,"neutral,neutral"
7199,"negative,negative"
7200,"positive,positive"
7201,"neutral,neutral"
7202,"positive,positive"
7203,"positive,positive"
7204,"positive,positive"
7205,"positive,positive"
7206,"positive,positive"
7207,"neutral,neutral"
7208,"positive,positive"
7209,"positive,positive"
7210,"positive,positive"
7211,"positive,positive"
7212,"positive,positive"
7213,"positive,positive"
7214,"positive,positive"
7215,"positive,positive"
7216,"positive,positive"
7217,"positive,positive"
7218,"neutral,neutral"
7219,"positive,positive"
7220,"positive,positive"
7221,"neutral,neutral"
7222,"neutral,neutral"
7223,"positive,positive"
7224,"neutral,neutral"
7225,"positive,positive"
7226,"positive,positive"
7227,"positive,positive"
7228,"positive,positive"
7229,"neutral,neutral"
7230,"neutral,neutral"
7231,"neutral,neutral"
7232,"positive,positive"
7233,"positive,positive"
7234,"neutral,neutral"
7235,"positive,positive"
7236,"positive,positive"
7237,"positive,positive"
7238,"positive,positive"
7239,"positive,positive"
7240,"positive,positive"
7241,"neutral,neutral"
7242,"positive,positive"
7243,"neutral,neutral"
7244,"positive,positive"
7245,"positive,positive"
7246,"neutral,neutral"
7247,"positive,positive"
7248,"positive,positive"
7249,"positive,positive"
7250,"positive,positive"
7251,"positive,positive"
7252,"negative,negative"
7253,"neutral,neutral"
7254,"neutral,neutral"
7255,"neutral,neutral"
7256,"negative,negative"
7257,"positive,positive"
7258,"positive,positive"
7259,"positive,positive"
7260,"neutral,neutral"
7261,"positive,positive"
7262,"positive,positive"
7263,"positive,positive"
7264,"neutral,neutral"
7265,"neutral,neutral"
7266,"positive,positive"
7267,"positive,positive"
7268,"positive,positive"
7269,"positive,positive"
