id,label
1337,"positive,positive"
1338,"positive,positive"
1339,"positive,positive"
1340,"positive,positive"
1341,"positive,positive"
1342,"positive,positive"
1343,"positive,positive"
1344,"neutral,neutral"
1345,"negative,negative"
1346,"positive,positive"
1347,"positive,positive"
1348,"positive,positive"
1349,"positive,positive"
1350,"neutral,neutral"
1351,"positive,positive"
1352,"negative,negative"
1353,"negative,negative"
1354,"negative,negative"
1355,"positive,positive"
1356,"positive,positive"
1357,"positive,positive"
1358,"positive,positive"
1359,"negative,negative"
1360,"positive,positive"
1361,"positive,positive"
1362,"negative,negative"
1363,"positive,positive"
1364,"neutral,neutral"
1365,"positive,positive"
1366,"positive,positive"
1367,"negative,negative"
1368,"positive,positive"
1369,"positive,positive"
1370,"positive,positive"
1371,"positive,positive"
1372,"positive,positive"
1373,"positive,positive"
1374,"positive,positive"
1375,"positive,positive"
1376,"positive,positive"
1377,"positive,positive"
1378,"neutral,neutral"
1379,"positive,positive"
1380,"positive,positive"
1381,"positive,positive"
1382,"positive,positive"
1383,"positive,positive"
1384,"positive,positive"
1385,"positive,positive"
1386,"negative,negative"
1387,"positive,positive"
1388,"positive,positive"
1389,"positive,positive"
1390,"negative,negative"
1391,"negative,negative"
1392,"positive,positive"
1393,"negative,negative"
1394,"positive,positive"
1395,"negative,negative"
1396,"positive,positive"
1397,"negative,negative"
1398,"positive,positive"
1399,"positive,positive"
1400,"positive,positive"
1401,"positive,positive"
1402,"negative,negative"
1403,"positive,positive"
1404,"positive,positive"
1405,"positive,positive"
1406,"negative,negative"
1407,"positive,positive"
1408,"positive,positive"
1409,"positive,positive"
1410,"positive,positive"
1411,"negative,negative"
1412,"negative,negative"
1413,"neutral,neutral"
1414,"negative,negative"
1415,"neutral,neutral"
1416,"negative,negative"
1417,"negative,negative"
1418,"negative,negative"
1419,"negative,negative"
1420,"negative,negative"
1421,"negative,negative"
1422,"positive,positive"
1423,"positive,positive"
1424,"negative,negative"
1425,"positive,positive"
1426,"positive,positive"
1427,"positive,positive"
1428,"positive,positive"
1429,"positive,positive"
1430,"negative,negative"
1431,"negative,negative"
1432,"negative,negative"
1433,"negative,negative"
1434,"positive,positive"
1435,"negative,negative"
1436,"negative,negative"
1437,"negative,negative"
1438,"positive,positive"
1439,"positive,positive"
1440,"negative,negative"
1441,"negative,negative"
1442,"positive,positive"
1443,"negative,negative"
1444,"positive,positive"
1445,"positive,positive"
1446,"negative,negative"
1447,"negative,negative"
1448,"negative,negative"
1449,"negative,negative"
1450,"negative,negative"
1451,"neutral,neutral"
1452,"positive,positive"
1453,"neutral,neutral"
1454,"positive,positive"
1455,"positive,positive"
1456,"positive,positive"
1457,"positive,positive"
1458,"positive,positive"
1459,"positive,positive"
1460,"positive,positive"
1461,"positive,positive"
1462,"positive,positive"
1463,"negative,negative"
1464,"positive,positive"
1465,"positive,positive"
1466,"negative,negative"
1467,"negative,negative"
1468,"negative,negative"
1469,"positive,positive"
1470,"positive,positive"
1471,"positive,positive"
1472,"positive,positive"
1473,"negative,negative"
1474,"negative,negative"
1475,"negative,negative"
1476,"neutral,neutral"
1477,"negative,negative"
1478,"negative,negative"
1479,"negative,negative"
1480,"positive,positive"
1481,"neutral,neutral"
1482,"positive,positive"
1483,"neutral,neutral"
1484,"positive,positive"
1485,"negative,negative"
1486,"positive,positive"
1487,"positive,positive"
1488,"positive,positive"
1489,"positive,positive"
1490,"positive,positive"
1491,"negative,negative"
1492,"negative,negative"
1493,"positive,positive"
1494,"negative,negative"
1495,"negative,negative"
1496,"positive,positive"
1497,"positive,positive"
1498,"positive,positive"
1499,"positive,positive"
1500,"positive,positive"
1501,"neutral,neutral"
1502,"positive,positive"
1503,"negative,negative"
1504,"neutral,neutral"
1505,"positive,positive"
1506,"positive,positive"
1507,"negative,negative"
1508,"positive,positive"
1509,"positive,positive"
1510,"positive,positive"
1511,"positive,positive"
1512,"positive,positive"
1513,"positive,positive"
1514,"positive,positive"
1515,"positive,positive"
1516,"positive,positive"
1517,"positive,positive"
1518,"positive,positive"
1519,"positive,positive"
1520,"positive,positive"
1521,"neutral,neutral"
1522,"positive,positive"
1523,"positive,positive"
1524,"positive,positive"
1525,"positive,positive"
1526,"negative,negative"
1527,"positive,positive"
1528,"positive,positive"
1529,"positive,positive"
1530,"positive,positive"
1531,"positive,positive"
1532,"positive,positive"
1533,"positive,positive"
1534,"negative,negative"
1535,"positive,positive"
1536,"positive,positive"
1537,"positive,positive"
1538,"positive,positive"
1539,"positive,positive"
1540,"positive,positive"
1541,"positive,positive"
1542,"positive,positive"
1543,"positive,positive"
1544,"positive,positive"
1545,"positive,positive"
1546,"positive,positive"
1547,"positive,positive"
1548,"neutral,neutral"
1549,"positive,positive"
1550,"positive,positive"
1551,"positive,positive"
1552,"positive,positive"
1553,"positive,positive"
1554,"positive,positive"
1555,"negative,negative"
1556,"neutral,neutral"
1557,"neutral,neutral"
1558,"negative,negative"
1559,"positive,positive"
1560,"positive,positive"
1561,"negative,negative"
1562,"positive,positive"
1563,"positive,positive"
1564,"negative,negative"
1565,"positive,positive"
1566,"neutral,neutral"
1567,"positive,positive"
1568,"negative,negative"
1569,"positive,positive"
1570,"positive,positive"
1571,"negative,negative"
1572,"positive,positive"
1573,"positive,positive"
1574,"positive,positive"
1575,"positive,positive"
1576,"positive,positive"
1577,"positive,positive"
1578,"negative,negative"
1579,"positive,positive"
1580,"neutral,neutral"
1581,"neutral,neutral"
1582,"negative,negative"
1583,"negative,negative"
1584,"negative,negative"
1585,"positive,positive"
1586,"negative,negative"
1587,"negative,negative"
1588,"neutral,neutral"
1589,"positive,positive"
1590,"positive,positive"
1591,"positive,positive"
1592,"negative,negative"
1593,"positive,positive"
1594,"negative,negative"
1595,"positive,positive"
1596,"negative,negative"
1597,"positive,positive"
1598,"negative,negative"
1599,"positive,positive"
1600,"negative,negative"
1601,"negative,negative"
1602,"neutral,neutral"
1603,"positive,positive"
1604,"positive,positive"
1605,"positive,positive"
1606,"positive,positive"
1607,"positive,positive"
1608,"positive,positive"
1609,"positive,positive"
1610,"neutral,neutral"
1611,"positive,positive"
1612,"positive,positive"
1613,"positive,positive"
1614,"positive,positive"
1615,"positive,positive"
1616,"positive,positive"
1617,"positive,positive"
1618,"negative,negative"
1619,"positive,positive"
1620,"positive,positive"
1621,"negative,negative"
1622,"negative,negative"
1623,"positive,positive"
1624,"positive,positive"
1625,"negative,negative"
1626,"negative,negative"
1627,"negative,negative"
1628,"negative,negative"
1629,"positive,positive"
1630,"positive,positive"
1631,"positive,positive"
1632,"positive,positive"
1633,"positive,positive"
1634,"positive,positive"
1635,"positive,positive"
1636,"positive,positive"
1637,"positive,positive"
1638,"positive,positive"
1639,"positive,positive"
1640,"negative,negative"
1641,"negative,negative"
1642,"positive,positive"
1643,"positive,positive"
1644,"positive,positive"
1645,"positive,positive"
1646,"negative,negative"
1647,"positive,positive"
1648,"positive,positive"
1649,"positive,positive"
1650,"positive,positive"
1651,"positive,positive"
1652,"negative,negative"
1653,"negative,negative"
1654,"negative,negative"
1655,"positive,positive"
1656,"negative,negative"
1657,"negative,negative"
1658,"negative,negative"
1659,"negative,negative"
1660,"negative,negative"
1661,"negative,negative"
1662,"neutral,neutral"
1663,"negative,negative"
1664,"negative,negative"
1665,"negative,negative"
1666,"positive,positive"
1667,"positive,positive"
1668,"positive,positive"
1669,"positive,positive"
1670,"positive,positive"
1671,"negative,negative"
1672,"positive,positive"
1673,"positive,positive"
1674,"positive,positive"
1675,"positive,positive"
1676,"positive,positive"
1677,"positive,positive"
1678,"positive,positive"
1679,"positive,positive"
1680,"neutral,neutral"
1681,"positive,positive"
1682,"positive,positive"
1683,"positive,positive"
1684,"positive,positive"
1685,"positive,positive"
1686,"neutral,neutral"
1687,"negative,negative"
1688,"positive,positive"
1689,"negative,negative"
1690,"negative,negative"
1691,"positive,positive"
1692,"positive,positive"
1693,"positive,positive"
1694,"negative,negative"
1695,"negative,negative"
1696,"positive,positive"
1697,"negative,negative"
1698,"negative,negative"
1699,"positive,positive"
1700,"positive,positive"
1701,"positive,positive"
1702,"positive,positive"
1703,"positive,positive"
1704,"negative,negative"
1705,"positive,positive"
1706,"positive,positive"
1707,"negative,negative"
1708,"positive,positive"
1709,"negative,negative"
1710,"positive,positive"
1711,"neutral,neutral"
1712,"negative,negative"
1713,"negative,negative"
1714,"negative,negative"
1715,"negative,negative"
1716,"positive,positive"
1717,"positive,positive"
1718,"positive,positive"
1719,"positive,positive"
1720,"neutral,neutral"
1721,"positive,positive"
1722,"positive,positive"
1723,"positive,positive"
1724,"neutral,neutral"
1725,"negative,negative"
1726,"positive,positive"
1727,"neutral,neutral"
1728,"negative,negative"
1729,"negative,negative"
1730,"negative,negative"
1731,"negative,negative"
1732,"positive,positive"
1733,"positive,positive"
1734,"positive,positive"
1735,"positive,positive"
1736,"neutral,neutral"
1737,"positive,positive"
1738,"positive,positive"
1739,"negative,negative"
1740,"neutral,neutral"
1741,"positive,positive"
1742,"positive,positive"
1743,"positive,positive"
1744,"neutral,neutral"
1745,"neutral,neutral"
1746,"neutral,neutral"
1747,"negative,negative"
1748,"negative,negative"
1749,"neutral,neutral"
1750,"positive,positive"
1751,"negative,negative"
1752,"positive,positive"
1753,"positive,positive"
1754,"negative,negative"
1755,"positive,positive"
1756,"negative,negative"
1757,"neutral,neutral"
1758,"negative,negative"
1759,"negative,negative"
1760,"positive,positive"
1761,"positive,positive"
1762,"negative,negative"
1763,"negative,negative"
1764,"negative,negative"
1765,"negative,negative"
1766,"negative,negative"
1767,"positive,positive"
1768,"positive,positive"
1769,"positive,positive"
1770,"positive,positive"
1771,"positive,positive"
1772,"negative,negative"
1773,"neutral,neutral"
1774,"neutral,neutral"
1775,"negative,negative"
1776,"positive,positive"
1777,"negative,negative"
1778,"neutral,neutral"
1779,"negative,negative"
1780,"neutral,neutral"
1781,"neutral,neutral"
1782,"negative,negative"
1783,"negative,negative"
1784,"positive,positive"
1785,"negative,negative"
1786,"positive,positive"
1787,"positive,positive"
1788,"negative,negative"
1789,"positive,positive"
1790,"positive,positive"
1791,"positive,positive"
1792,"positive,positive"
1793,"negative,negative"
1794,"positive,positive"
1795,"negative,negative"
1796,"negative,negative"
1797,"negative,negative"
1798,"negative,negative"
1799,"positive,positive"
1800,"positive,positive"
1801,"negative,negative"
1802,"positive,positive"
1803,"positive,positive"
1804,"positive,positive"
1805,"positive,positive"
1806,"negative,negative"
1807,"positive,positive"
1808,"positive,positive"
1809,"negative,negative"
1810,"negative,negative"
1811,"positive,positive"
1812,"negative,negative"
1813,"negative,negative"
1814,"negative,negative"
1815,"negative,negative"
1816,"positive,positive"
1817,"negative,negative"
1818,"negative,negative"
1819,"negative,negative"
1820,"positive,positive"
1821,"positive,positive"
1822,"negative,negative"
1823,"positive,positive"
1824,"negative,negative"
1825,"negative,negative"
1826,"negative,negative"
1827,"positive,positive"
1828,"negative,negative"
1829,"positive,positive"
1830,"neutral,neutral"
1831,"positive,positive"
1832,"positive,positive"
1833,"negative,negative"
1834,"positive,positive"
1835,"neutral,neutral"
1836,"positive,positive"
1837,"positive,positive"
1838,"negative,negative"
1839,"positive,positive"
1840,"negative,negative"
1841,"positive,positive"
1842,"positive,positive"
1843,"negative,negative"
1844,"negative,negative"
1845,"positive,positive"
1846,"positive,positive"
1847,"positive,positive"
1848,"positive,positive"
1849,"positive,positive"
1850,"positive,positive"
1851,"positive,positive"
1852,"positive,positive"
1853,"positive,positive"
1854,"positive,positive"
1855,"positive,positive"
1856,"positive,positive"
1857,"positive,positive"
1858,"negative,negative"
1859,"positive,positive"
1860,"negative,negative"
1861,"positive,positive"
1862,"positive,positive"
1863,"positive,positive"
1864,"positive,positive"
1865,"positive,positive"
1866,"positive,positive"
1867,"negative,negative"
1868,"negative,negative"
1869,"positive,positive"
1870,"positive,positive"
1871,"neutral,neutral"
1872,"positive,positive"
1873,"neutral,neutral"
1874,"positive,positive"
1875,"positive,positive"
1876,"positive,positive"
1877,"positive,positive"
1878,"neutral,neutral"
1879,"negative,negative"
1880,"positive,positive"
1881,"negative,negative"
1882,"neutral,neutral"
1883,"positive,positive"
1884,"positive,positive"
1885,"positive,positive"
1886,"positive,positive"
1887,"positive,positive"
1888,"positive,positive"
1889,"positive,positive"
1890,"neutral,neutral"
1891,"negative,negative"
1892,"negative,negative"
1893,"positive,positive"
1894,"positive,positive"
1895,"negative,negative"
1896,"positive,positive"
1897,"positive,positive"
1898,"positive,positive"
1899,"positive,positive"
1900,"positive,positive"
1901,"positive,positive"
1902,"positive,positive"
1903,"neutral,neutral"
1904,"negative,negative"
1905,"negative,negative"
1906,"positive,positive"
1907,"positive,positive"
1908,"positive,positive"
1909,"neutral,neutral"
1910,"positive,positive"
1911,"positive,positive"
1912,"positive,positive"
1913,"positive,positive"
1914,"positive,positive"
1915,"positive,positive"
1916,"positive,positive"
1917,"positive,positive"
1918,"positive,positive"
1919,"neutral,neutral"
1920,"neutral,neutral"
1921,"neutral,neutral"
1922,"negative,negative"
1923,"neutral,neutral"
1924,"positive,positive"
1925,"neutral,neutral"
1926,"positive,positive"
1927,"negative,negative"
1928,"negative,negative"
1929,"positive,positive"
1930,"negative,negative"
1931,"negative,negative"
1932,"negative,negative"
1933,"negative,negative"
1934,"positive,positive"
1935,"positive,positive"
1936,"negative,negative"
1937,"positive,positive"
1938,"negative,negative"
1939,"positive,positive"
1940,"neutral,neutral"
1941,"negative,negative"
1942,"positive,positive"
1943,"positive,positive"
1944,"positive,positive"
1945,"positive,positive"
1946,"positive,positive"
1947,"positive,positive"
1948,"negative,negative"
1949,"positive,positive"
1950,"positive,positive"
1951,"negative,negative"
1952,"positive,positive"
1953,"positive,positive"
1954,"neutral,neutral"
1955,"positive,positive"
1956,"positive,positive"
1957,"negative,negative"
1958,"negative,negative"
1959,"positive,positive"
1960,"neutral,neutral"
1961,"positive,positive"
1962,"negative,negative"
1963,"positive,positive"
1964,"negative,negative"
1965,"positive,positive"
1966,"positive,positive"
1967,"neutral,neutral"
1968,"neutral,neutral"
1969,"positive,positive"
1970,"negative,negative"
1971,"negative,negative"
1972,"positive,positive"
1973,"negative,negative"
1974,"negative,negative"
1975,"negative,negative"
1976,"negative,negative"
1977,"negative,negative"
1978,"negative,negative"
1979,"negative,negative"
1980,"negative,negative"
1981,"positive,positive"
1982,"negative,negative"
1983,"positive,positive"
1984,"positive,positive"
1985,"positive,positive"
1986,"positive,positive"
1987,"positive,positive"
1988,"positive,positive"
1989,"positive,positive"
1990,"positive,positive"
1991,"positive,positive"
1992,"positive,positive"
1993,"positive,positive"
1994,"neutral,neutral"
1995,"positive,positive"
1996,"positive,positive"
1997,"positive,positive"
1998,"negative,negative"
1999,"positive,positive"
2000,"positive,positive"
2001,"neutral,neutral"
2002,"negative,negative"
2003,"positive,positive"
2004,"negative,negative"
2005,"neutral,neutral"
2006,"negative,negative"
2007,"positive,positive"
2008,"positive,positive"
2009,"positive,positive"
2010,"negative,negative"
2011,"positive,positive"
2012,"neutral,neutral"
2013,"positive,positive"
2014,"negative,negative"
2015,"positive,positive"
2016,"neutral,neutral"
2017,"negative,negative"
2018,"negative,negative"
2019,"positive,positive"
2020,"neutral,neutral"
2021,"neutral,neutral"
2022,"negative,negative"
2023,"positive,positive"
2024,"positive,positive"
2025,"positive,positive"
2026,"positive,positive"
2027,"positive,positive"
2028,"negative,negative"
2029,"positive,positive"
2030,"negative,negative"
2031,"negative,negative"
2032,"negative,negative"
2033,"positive,positive"
2034,"positive,positive"
2035,"negative,negative"
2036,"negative,negative"
2037,"negative,negative"
2038,"positive,positive"
2039,"positive,positive"
2040,"negative,negative"
2041,"negative,negative"
2042,"negative,negative"
2043,"positive,positive"
2044,"positive,positive"
2045,"negative,negative"
2046,"positive,positive"
2047,"negative,negative"
2048,"negative,negative"
2049,"positive,positive"
2050,"positive,positive"
2051,"negative,negative"
2052,"negative,negative"
2053,"neutral,neutral"
2054,"negative,negative"
2055,"negative,negative"
2056,"positive,positive"
2057,"positive,positive"
2058,"neutral,neutral"
2059,"neutral,neutral"
2060,"positive,positive"
2061,"neutral,neutral"
2062,"neutral,neutral"
2063,"neutral,neutral"
2064,"positive,positive"
2065,"positive,positive"
2066,"neutral,neutral"
2067,"neutral,neutral"
2068,"positive,positive"
2069,"positive,positive"
2070,"positive,positive"
2071,"neutral,neutral"
2072,"positive,positive"
2073,"positive,positive"
2074,"positive,positive"
2075,"positive,positive"
2076,"positive,positive"
2077,"positive,positive"
2078,"negative,negative"
2079,"neutral,neutral"
2080,"neutral,neutral"
2081,"negative,negative"
2082,"negative,negative"
2083,"positive,positive"
2084,"positive,positive"
2085,"positive,positive"
2086,"positive,positive"
2087,"positive,positive"
2088,"negative,negative"
2089,"positive,positive"
2090,"positive,positive"
2091,"positive,positive"
2092,"positive,positive"
2093,"positive,positive"
2094,"neutral,neutral"
2095,"positive,positive"
2096,"positive,positive"
2097,"positive,positive"
2098,"neutral,neutral"
2099,"positive,positive"
2100,"positive,positive"
2101,"positive,positive"
2102,"positive,positive"
2103,"positive,positive"
2104,"positive,positive"
2105,"positive,positive"
2106,"neutral,neutral"
2107,"neutral,neutral"
2108,"positive,positive"
2109,"neutral,neutral"
2110,"negative,negative"
2111,"neutral,neutral"
2112,"neutral,neutral"
2113,"neutral,neutral"
2114,"negative,negative"
2115,"positive,positive"
2116,"positive,positive"
2117,"neutral,neutral"
2118,"positive,positive"
2119,"negative,negative"
2120,"negative,negative"
2121,"negative,negative"
2122,"positive,positive"
2123,"positive,positive"
2124,"positive,positive"
2125,"positive,positive"
2126,"positive,positive"
2127,"positive,positive"
2128,"positive,positive"
2129,"negative,negative"
2130,"negative,negative"
2131,"negative,negative"
2132,"positive,positive"
2133,"negative,negative"
2134,"positive,positive"
2135,"positive,positive"
2136,"positive,positive"
2137,"positive,positive"
2138,"positive,positive"
2139,"positive,positive"
2140,"positive,positive"
2141,"negative,negative"
2142,"positive,positive"
2143,"positive,positive"
2144,"neutral,neutral"
2145,"positive,positive"
2146,"positive,positive"
2147,"positive,positive"
2148,"positive,positive"
2149,"positive,positive"
2150,"positive,positive"
2151,"positive,positive"
2152,"positive,positive"
2153,"positive,positive"
2154,"positive,positive"
2155,"positive,positive"
2156,"positive,positive"
2157,"negative,negative"
2158,"negative,negative"
2159,"positive,positive"
2160,"negative,negative"
2161,"positive,positive"
2162,"negative,negative"
2163,"positive,positive"
2164,"positive,positive"
2165,"positive,positive"
2166,"positive,positive"
2167,"positive,positive"
2168,"positive,positive"
2169,"positive,positive"
2170,"positive,positive"
2171,"positive,positive"
2172,"positive,positive"
2173,"positive,positive"
2174,"positive,positive"
2175,"positive,positive"
2176,"positive,positive"
2177,"positive,positive"
2178,"positive,positive"
2179,"negative,negative"
2180,"negative,negative"
2181,"negative,negative"
2182,"negative,negative"
2183,"neutral,neutral"
2184,"positive,positive"
2185,"positive,positive"
2186,"positive,positive"
2187,"positive,positive"
2188,"positive,positive"
2189,"positive,positive"
2190,"positive,positive"
2191,"neutral,neutral"
2192,"positive,positive"
2193,"negative,negative"
2194,"negative,negative"
2195,"positive,positive"
2196,"positive,positive"
2197,"positive,positive"
2198,"positive,positive"
2199,"neutral,neutral"
2200,"positive,positive"
2201,"positive,positive"
2202,"positive,positive"
2203,"positive,positive"
2204,"negative,negative"
2205,"negative,negative"
2206,"positive,positive"
2207,"negative,negative"
2208,"positive,positive"
2209,"negative,negative"
2210,"negative,negative"
2211,"negative,negative"
2212,"positive,positive"
2213,"positive,positive"
2214,"positive,positive"
2215,"positive,positive"
2216,"positive,positive"
2217,"positive,positive"
2218,"positive,positive"
2219,"positive,positive"
2220,"positive,positive"
2221,"positive,positive"
2222,"positive,positive"
2223,"positive,positive"
2224,"neutral,neutral"
2225,"positive,positive"
2226,"positive,positive"
2227,"negative,negative"
2228,"negative,negative"
2229,"positive,positive"
2230,"negative,negative"
2231,"negative,negative"
2232,"positive,positive"
2233,"positive,positive"
2234,"positive,positive"
2235,"positive,positive"
2236,"positive,positive"
2237,"positive,positive"
2238,"positive,positive"
2239,"neutral,neutral"
2240,"negative,negative"
2241,"negative,negative"
2242,"negative,negative"
2243,"positive,positive"
2244,"positive,positive"
2245,"positive,positive"
2246,"positive,positive"
2247,"positive,positive"
2248,"positive,positive"
2249,"positive,positive"
2250,"negative,negative"
2251,"positive,positive"
2252,"negative,negative"
2253,"neutral,neutral"
2254,"negative,negative"
2255,"negative,negative"
2256,"negative,negative"
2257,"negative,negative"
2258,"neutral,neutral"
2259,"positive,positive"
2260,"negative,negative"
2261,"negative,negative"
2262,"negative,negative"
2263,"neutral,neutral"
2264,"positive,positive"
2265,"positive,positive"
2266,"neutral,neutral"
2267,"positive,positive"
2268,"positive,positive"
2269,"positive,positive"
2270,"negative,negative"
2271,"negative,negative"
2272,"negative,negative"
2273,"neutral,neutral"
2274,"negative,negative"
2275,"negative,negative"
2276,"negative,negative"
2277,"positive,positive"
2278,"negative,negative"
2279,"negative,negative"
2280,"negative,negative"
2281,"negative,negative"
2282,"negative,negative"
2283,"negative,negative"
2284,"positive,positive"
2285,"positive,positive"
2286,"positive,positive"
2287,"neutral,neutral"
2288,"negative,negative"
2289,"positive,positive"
2290,"neutral,neutral"
2291,"negative,negative"
2292,"negative,negative"
2293,"negative,negative"
2294,"negative,negative"
2295,"negative,negative"
2296,"negative,negative"
2297,"positive,positive"
2298,"positive,positive"
2299,"neutral,neutral"
2300,"negative,negative"
2301,"neutral,neutral"
2302,"positive,positive"
2303,"negative,negative"
2304,"negative,negative"
2305,"neutral,neutral"
2306,"negative,negative"
2307,"positive,positive"
2308,"neutral,neutral"
2309,"positive,positive"
2310,"neutral,neutral"
2311,"positive,positive"
2312,"negative,negative"
2313,"neutral,neutral"
2314,"negative,negative"
2315,"positive,positive"
2316,"positive,positive"
2317,"neutral,neutral"
2318,"negative,negative"
2319,"positive,positive"
2320,"neutral,neutral"
2321,"neutral,neutral"
2322,"neutral,neutral"
2323,"neutral,neutral"
2324,"neutral,neutral"
2325,"neutral,neutral"
2326,"neutral,neutral"
2327,"neutral,neutral"
2328,"positive,positive"
2329,"neutral,neutral"
2330,"neutral,neutral"
2331,"neutral,neutral"
2332,"neutral,neutral"
2333,"positive,positive"
2334,"neutral,neutral"
2335,"neutral,neutral"
2336,"neutral,neutral"
2337,"positive,positive"
2338,"positive,positive"
2339,"negative,negative"
2340,"negative,negative"
2341,"negative,negative"
2342,"positive,positive"
2343,"neutral,neutral"
2344,"negative,negative"
2345,"negative,negative"
2346,"positive,positive"
2347,"positive,positive"
2348,"positive,positive"
2349,"positive,positive"
2350,"positive,positive"
2351,"positive,positive"
2352,"neutral,neutral"
2353,"positive,positive"
2354,"positive,positive"
2355,"positive,positive"
2356,"neutral,neutral"
2357,"neutral,neutral"
2358,"negative,negative"
2359,"neutral,neutral"
2360,"positive,positive"
2361,"negative,negative"
2362,"positive,positive"
2363,"positive,positive"
2364,"positive,positive"
2365,"positive,positive"
2366,"positive,positive"
2367,"positive,positive"
2368,"positive,positive"
2369,"negative,negative"
2370,"positive,positive"
2371,"positive,positive"
2372,"positive,positive"
2373,"positive,positive"
2374,"positive,positive"
2375,"positive,positive"
2376,"negative,negative"
2377,"neutral,neutral"
2378,"positive,positive"
2379,"neutral,neutral"
2380,"neutral,neutral"
2381,"neutral,neutral"
2382,"positive,positive"
2383,"neutral,neutral"
2384,"positive,positive"
2385,"negative,negative"
2386,"neutral,neutral"
2387,"negative,negative"
2388,"positive,positive"
2389,"neutral,neutral"
2390,"positive,positive"
2391,"positive,positive"
2392,"positive,positive"
2393,"positive,positive"
2394,"negative,negative"
2395,"positive,positive"
2396,"neutral,neutral"
2397,"positive,positive"
2398,"positive,positive"
2399,"positive,positive"
2400,"negative,negative"
2401,"negative,negative"
2402,"positive,positive"
2403,"negative,negative"
2404,"positive,positive"
2405,"positive,positive"
2406,"positive,positive"
2407,"negative,negative"
2408,"negative,negative"
2409,"positive,positive"
2410,"positive,positive"
2411,"positive,positive"
2412,"positive,positive"
2413,"negative,negative"
2414,"positive,positive"
2415,"positive,positive"
2416,"neutral,neutral"
2417,"positive,positive"
2418,"neutral,neutral"
2419,"neutral,neutral"
2420,"negative,negative"
2421,"positive,positive"
2422,"negative,negative"
2423,"negative,negative"
2424,"negative,negative"
2425,"negative,negative"
2426,"negative,negative"
2427,"negative,negative"
2428,"positive,positive"
2429,"negative,negative"
2430,"positive,positive"
2431,"positive,positive"
2432,"positive,positive"
2433,"positive,positive"
2434,"positive,positive"
2435,"positive,positive"
2436,"positive,positive"
2437,"positive,positive"
2438,"positive,positive"
2439,"positive,positive"
2440,"positive,positive"
2441,"neutral,neutral"
2442,"positive,positive"
2443,"neutral,neutral"
2444,"negative,negative"
2445,"positive,positive"
2446,"neutral,neutral"
2447,"neutral,neutral"
2448,"positive,positive"
2449,"positive,positive"
2450,"positive,positive"
2451,"positive,positive"
2452,"positive,positive"
2453,"neutral,neutral"
2454,"positive,positive"
2455,"positive,positive"
2456,"positive,positive"
2457,"positive,positive"
2458,"negative,negative"
2459,"positive,positive"
2460,"positive,positive"
2461,"negative,negative"
2462,"positive,positive"
2463,"negative,negative"
2464,"negative,negative"
2465,"negative,negative"
2466,"positive,positive"
2467,"positive,positive"
2468,"positive,positive"
2469,"positive,positive"
2470,"negative,negative"
2471,"negative,negative"
2472,"positive,positive"
2473,"negative,negative"
2474,"negative,negative"
2475,"positive,positive"
2476,"positive,positive"
2477,"positive,positive"
2478,"neutral,neutral"
2479,"neutral,neutral"
2480,"positive,positive"
2481,"positive,positive"
2482,"negative,negative"
2483,"positive,positive"
2484,"positive,positive"
2485,"positive,positive"
2486,"negative,negative"
2487,"neutral,neutral"
2488,"neutral,neutral"
2489,"neutral,neutral"
2490,"negative,negative"
2491,"positive,positive"
2492,"positive,positive"
2493,"negative,negative"
2494,"neutral,neutral"
2495,"neutral,neutral"
2496,"positive,positive"
2497,"positive,positive"
2498,"positive,positive"
2499,"negative,negative"
2500,"positive,positive"
2501,"negative,negative"
2502,"positive,positive"
2503,"neutral,neutral"
2504,"positive,positive"
2505,"neutral,neutral"
2506,"negative,negative"
2507,"neutral,neutral"
2508,"positive,positive"
2509,"negative,negative"
2510,"negative,negative"
2511,"positive,positive"
2512,"positive,positive"
2513,"positive,positive"
2514,"negative,negative"
2515,"negative,negative"
2516,"positive,positive"
2517,"positive,positive"
2518,"negative,negative"
2519,"positive,positive"
2520,"negative,negative"
2521,"positive,positive"
2522,"positive,positive"
2523,"positive,positive"
2524,"positive,positive"
2525,"positive,positive"
2526,"positive,positive"
2527,"neutral,neutral"
2528,"neutral,neutral"
2529,"negative,negative"
2530,"negative,negative"
2531,"negative,negative"
2532,"positive,positive"
2533,"positive,positive"
2534,"positive,positive"
2535,"positive,positive"
2536,"positive,positive"
2537,"positive,positive"
2538,"negative,negative"
2539,"positive,positive"
2540,"neutral,neutral"
2541,"positive,positive"
2542,"positive,positive"
2543,"positive,positive"
2544,"positive,positive"
2545,"negative,negative"
2546,"negative,negative"
2547,"positive,positive"
2548,"positive,positive"
2549,"neutral,neutral"
2550,"negative,negative"
2551,"neutral,neutral"
2552,"negative,negative"
2553,"negative,negative"
2554,"neutral,neutral"
2555,"neutral,neutral"
2556,"positive,positive"
2557,"positive,positive"
2558,"neutral,neutral"
2559,"positive,positive"
2560,"positive,positive"
2561,"negative,negative"
2562,"neutral,neutral"
2563,"negative,negative"
2564,"positive,positive"
2565,"positive,positive"
2566,"positive,positive"
2567,"positive,positive"
2568,"negative,negative"
2569,"positive,positive"
2570,"positive,positive"
2571,"negative,negative"
2572,"positive,positive"
2573,"positive,positive"
2574,"positive,positive"
2575,"negative,negative"
2576,"neutral,neutral"
2577,"positive,positive"
2578,"negative,negative"
